Annual Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Dividends per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Book Value per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-2.144","-2.718","3.673","2.877","0.925","-0.548","-3.644","-10.088","-11.975","-15.442","-18.150","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-2.144","0.000","-2.718","0.000","0.952","-3.702","3.673","3.385","3.184","3.031","2.877","2.422","1.909","1.294","0.925","0.422","0.137","0.035","-0.548","-1.432","-2.185","-3.464","-3.644","-5.242","-6.573","-7.348","-10.088","-12.414","-8.283","-15.268","-11.975","-14.165","-14.886","-14.680","-15.442","-18.150"
"Tangible Book per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-2.203","-2.847","3.595","2.833","0.876","-0.583","-3.673","-10.289","-12.145","-15.595","-18.150","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-2.203","0.000","-2.847","0.000","0.848","-3.795","3.595","3.312","3.114","2.984","2.833","2.381","1.870","1.241","0.876","0.376","0.095","-0.004","-0.583","-1.468","-2.217","-3.494","-3.673","-5.250","-6.579","-7.555","-10.289","-12.609","-8.472","-15.452","-12.145","-14.165","-14.886","-14.680","-15.595","-18.150"
"Total Debt per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.048","0.324","0.802","5.136","10.822","25.319","36.426","38.667","37.510","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.048","0.000","0.000","0.000","0.324","0.000","0.352","0.338","0.802","0.481","0.951","4.686","5.136","4.724","5.401","5.888","10.822","14.855","15.713","24.224","25.319","25.603","29.994","39.016","36.426","38.368","38.111","37.581","38.667","37.510"
"Month End Stock Price","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","19.850","47.620","35.050","80.270","90.080","90.370","225.810","189.970","63.770","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","19.850","32.120","37.640","35.060","47.620","43.220","39.000","39.370","35.050","40.490","76.880","67.400","80.270","67.530","118.760","147.670","90.080","148.450","146.000","112.120","90.370","53.440","197.610","291.010","225.810","314.750","315.710","255.510","189.970","110.780"
"ROE %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-51.090","-71.150","-84.470","-28.260","-120.760","-1,575.360","0.000","0.000","0.000","0.000","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-47.400","-71.380","-281.360","-142.110","-136.080","-117.230","-36.910","-28.150","-23.740","-24.930","-73.650","-105.200","-178.850","-185.190","-390.440","-642.540","-4,084.650","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"ROE % Adjusted to Book Value","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-15.640","-1.710","-3.190","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","-21.710","-3.890","-2.380","-2.050","-1.510","-4.130","-5.150","-5.880","-4.890","-4.070","-1.150","-2.120","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"ROA %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-12.870","-8.630","-39.400","-12.390","-26.700","-24.770","-32.480","-40.670","4.920","-2.870","-10.290","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-7.410","-8.470","-57.110","-38.830","-38.520","-71.130","-19.980","-14.390","-10.810","-9.570","-24.200","-29.010","-36.160","-24.320","-30.080","-20.820","-32.360","-24.760","-35.340","-32.060","-46.920","-36.070","-40.030","-33.880","-41.930","-44.380","-40.090","30.730","15.500","2.090","1.540","11.030","-6.820","-17.850","-28.910"
"Return-on-Tangible-Equity","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-54.610","-80.440","-88.340","-28.790","-123.810","-2,062.510","0.000","0.000","Negative Tangible Equity","0.000","","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-50.680","-87.230","-343.820","-159.480","-150.530","-121.590","-37.720","-28.780","-24.200","-25.320","-74.860","-107.190","-184.140","-194.140","-420.100","-762.540","-7,724.980","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","Negative Tangible Equity","Negative Tangible Equity","Negative Tangible Equity","Negative Tangible Equity","Negative Tangible Equity","0.000","0.000","0.000"
"Return-on-Tangible-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-13.210","-8.960","-40.230","-12.490","-26.840","-24.860","-32.540","-40.850","4.940","-2.880","-10.300","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-7.610","-8.880","-59.880","-40.260","-39.820","-72.390","-20.210","-14.550","-10.900","-9.620","-24.330","-29.160","-36.380","-24.470","-30.240","-20.930","-32.480","-24.830","-35.430","-32.140","-47.020","-36.130","-40.060","-33.890","-42.090","-44.660","-40.350","30.880","15.560","2.100","1.540","11.030","-6.820","-17.880","-28.970"
"ROC (Joel Greenblatt) %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-116.460","-79.190","-357.280","-94.070","-111.590","-78.420","-97.820","-92.940","24.380","-6.500","-28.490","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-79.910","-79.430","-509.870","-210.830","-202.740","-524.090","-160.720","-102.930","-90.360","-63.670","-122.540","-114.080","-126.260","-77.680","-89.450","-53.770","-96.320","-79.690","-107.720","-87.390","-118.820","-93.000","-95.900","-65.280","-85.310","-91.560","-74.170","83.290","56.400","27.400","6.100","37.740","-17.710","-52.940","-80.910"
"ROCE %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-32.670","-27.500","-79.040","-26.220","-78.170","-69.440","-77.290","-88.570","18.740","-4.120","-18.180","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-22.420","-34.370","-220.660","-101.210","-97.460","-135.870","-34.380","-25.850","-25.740","-21.870","-58.400","-75.240","-109.560","-84.230","-118.330","-91.460","-92.330","-56.360","-91.570","-92.590","-167.380","-99.000","-93.200","-78.890","-85.040","-84.530","-80.740","72.310","37.550","17.190","3.710","22.830","-10.780","-33.090","-56.240"
"ROIC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-46.540","-29.080","-155.170","-38.550","-55.230","-46.640","-61.400","-61.390","15.050","-3.660","-17.410","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-31.870","-27.560","-174.880","-104.890","-95.340","-243.760","-64.710","-35.940","-32.130","-24.080","-55.120","-60.670","-71.600","-45.110","-52.510","-33.010","-60.480","-48.960","-67.500","-57.080","-78.250","-60.320","-68.580","-49.610","-66.000","-65.030","-53.200","58.660","40.800","10.000","7.070","22.020","-11.770","-32.190","-50.890"
"WACC %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","8.260","8.410","8.040","17.200","14.170","19.680","16.560","17.300","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","7.940","8.350","8.060","8.260","7.770","7.470","7.580","8.410","8.360","8.300","8.380","8.040","11.730","14.550","15.810","17.200","19.480","16.320","15.480","14.170","12.770","22.180","21.830","19.680","20.000","18.790","18.340","16.560","14.620"
"Effective Interest Rate on Debt %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","3.620","3.980","3.280","4.870","0.830","0.840","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","3.980","0.790","2.170","9.980","3.260","5.160","4.960","5.130","5.570","5.440","3.160","2.920","3.120","3.650","3.710","4.400","4.410","6.370","0.740","0.850","0.860","0.840","0.800"
