Annual Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quarterly Data:
"Dividends per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"Book Value per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-0.025","-0.290","2.439","4.591","10.023","18.939","25.902","52.238","88.432","77.611","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-0.025","0.000","0.000","0.000","-0.290","-0.334","2.635","2.591","2.439","2.357","2.308","4.627","4.591","4.499","9.921","9.952","10.023","15.620","15.570","15.631","18.939","19.087","19.205","24.449","25.902","25.940","38.544","50.666","52.238","73.531","81.118","90.546","88.432","77.611"
"Tangible Book per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-0.075","-0.366","2.336","4.346","9.648","18.359","21.787","48.586","84.500","73.741","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-0.075","0.000","0.000","0.000","-0.366","-0.420","2.553","2.505","2.336","2.264","2.111","4.445","4.346","4.256","9.527","9.570","9.648","15.228","15.123","15.174","18.359","18.479","18.550","23.815","21.787","21.923","34.688","46.928","48.586","69.979","77.623","86.633","84.500","73.741"
"Total Debt per Share","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.007","0.117","0.141","0.156","0.165","0.225","1.303","7.450","9.321","9.477","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.007","0.000","0.000","0.000","0.117","0.125","0.124","0.131","0.141","0.147","0.157","0.150","0.156","0.153","0.143","0.169","0.165","0.169","0.178","0.203","0.225","0.934","1.018","0.963","1.303","1.207","1.275","7.407","7.450","8.676","8.631","8.761","9.321","9.477"
"Month End Stock Price","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","25.800","42.870","101.000","138.450","397.580","1,131.950","1,377.390","398.870","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","33.950","35.200","25.800","28.210","30.760","42.920","42.870","68.090","86.900","116.490","101.000","124.590","145.890","164.460","138.450","206.620","300.150","311.660","397.580","416.930","949.200","1,022.970","1,131.950","1,106.500","1,460.980","1,355.780","1,377.390","675.960"
"ROE %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-5.670","-29.140","-14.290","-11.670","-5.670","-4.180","-4.890","6.790","33.250","1.760","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-29.820","0.000","0.000","-28.340","-27.350","-9.980","-9.390","-12.850","-18.490","-17.780","-12.150","-8.630","-13.240","-8.080","-3.820","-1.200","-4.800","-5.800","-5.570","-0.320","-4.580","-5.350","-11.690","0.110","-4.150","3.750","14.150","7.880","64.770","36.510","42.750","-13.200","-56.370"
"ROE % Adjusted to Book Value","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","-1.350","-1.250","-0.560","-0.570","-0.320","0.310","2.130","0.280","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","0.000","0.000","0.000","0.000","0.000","-0.770","-0.690","-1.210","-1.540","-1.330","-1.310","-0.920","-0.880","-0.920","-0.330","-0.120","-0.600","-0.620","-0.530","-0.040","-0.420","-0.340","-0.920","0.010","-0.260","0.150","0.700","0.360","4.300","2.030","2.860","-0.850","-6.470"
"ROA %","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-5.050","-23.360","-11.090","-9.630","-4.990","-3.830","-4.350","5.680","27.620","1.480","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-26.580","0.000","0.000","-20.160","-18.820","-7.890","-7.880","-10.530","-14.610","-13.600","-9.890","-7.260","-10.970","-7.110","-3.440","-1.080","-4.390","-5.340","-5.080","-0.300","-4.150","-4.710","-10.290","0.090","-3.610","3.360","12.170","6.510","54.160","30.870","36.040","-11.050","-46.850"
"Return-on-Tangible-Equity","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-5.890","-30.830","-15.050","-12.280","-5.920","-4.320","-5.470","7.530","35.130","1.850","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-31.020","0.000","0.000","-30.630","-29.780","-10.450","-9.700","-13.350","-19.280","-18.960","-12.840","-9.050","-14.000","-8.460","-3.970","-1.250","-4.950","-5.960","-5.740","-0.330","-4.730","-5.530","-12.040","0.120","-4.920","4.280","15.460","8.490","68.700","38.250","44.680","-13.810","-59.150"
"Return-on-Tangible-Asset","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","-5.230","-24.440","-11.540","-10.040","-5.180","-3.950","-4.800","6.190","28.910","1.540","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.000","0.000","-27.530","0.000","0.000","-21.300","-19.940","-8.180","-8.100","-10.860","-15.090","-14.280","-10.350","-7.560","-11.480","-7.400","-3.570","-1.120","-4.520","-5.470","-5.220","-0.300","-4.270","-4.850","-10.570","0.100","-4.180","3.770","13.130","6.920","56.880","32.110","37.400","-11.470","-48.760"
